seed,success_a,ep_len_a,agent_energy_sum_a,agent_load_sum_a,agent_energy_mean_a,agent_load_mean_a,oracle_min_load_sum_a,oracle_min_energy_sum_a,oracle_shortest_len_a,detour_a,feasible_a,success_b,ep_len_b,agent_energy_sum_b,agent_load_sum_b,agent_energy_mean_b,agent_load_mean_b,oracle_min_load_sum_b,oracle_min_energy_sum_b,oracle_shortest_len_b,detour_b,feasible_b,d_energy,d_load,d_detour
120,True,12,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,12.0,0.0,False,True,12,1.0,0.22374695539474493,0.08333333333333333,0.018645579616228744,0.0,0.0,12.0,0.0,True,0.08333333333333333,-0.018645579616228744,0.0
121,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.8792724907398224,0.0,0.07327270756165187,0.0,0.0,12.0,0.0,False,0.0,-0.07327270756165187,0.0
122,True,11,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,11.0,0.0,True,True,11,1.0,0.2758679389953614,0.09090909090909091,0.025078903545032852,0.0,0.0,11.0,0.0,True,0.0,-0.025078903545032852,0.0
123,True,11,0.0,0.26239714026451116,0.0,0.023854285478591922,0.26239714026451116,0.0,11.0,0.0,True,True,11,0.0,1.105395883321762,0.0,0.10049053484743292,0.26239714026451116,0.0,11.0,0.0,False,0.0,-0.076636249368841,0.0
124,True,14,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,14.0,0.0,True,True,14,1.0,0.8267762959003448,0.07142857142857142,0.05905544970716749,0.0,0.0,14.0,0.0,False,0.0,-0.05905544970716749,0.0
125,True,11,1.0,0.3983130753040315,0.09090909090909091,0.03621027957309377,0.5397695899009705,0.0,11.0,0.0,True,True,11,1.0,0.3983130753040315,0.09090909090909091,0.03621027957309377,0.5397695899009705,0.0,11.0,0.0,True,0.0,0.0,0.0
126,True,12,1.0,1.0491273999214172,0.08333333333333333,0.08742728332678477,0.0,0.0,12.0,0.0,False,True,12,1.0,0.9619821310043335,0.08333333333333333,0.08016517758369446,0.0,0.0,12.0,0.0,False,0.0,0.007262105743090316,0.0
127,True,11,1.0,0.0,0.09090909090909091,0.0,0.0,2.0,11.0,0.0,True,True,11,1.0,0.0,0.09090909090909091,0.0,0.0,2.0,11.0,0.0,True,0.0,0.0,0.0
128,True,12,0.0,0.840627521276474,0.0,0.07005229343970616,0.0,0.0,12.0,0.0,False,True,12,0.0,0.29970800876617437,0.0,0.024975667397181198,0.0,0.0,12.0,0.0,True,0.0,0.045076626042524964,0.0
129,True,10,2.0,0.788639098405838,0.2,0.0788639098405838,0.788639098405838,2.0,10.0,0.0,False,True,10,2.0,0.788639098405838,0.2,0.0788639098405838,0.788639098405838,2.0,10.0,0.0,False,0.0,0.0,0.0
130,True,12,3.0,0.589737206697464,0.25,0.049144767224788666,0.0,2.0,12.0,0.0,False,True,12,2.0,0.019433856010437067,0.16666666666666666,0.0016194880008697555,0.0,2.0,12.0,0.0,False,0.08333333333333334,0.04752527922391891,0.0
131,True,12,0.0,0.3562993407249451,0.0,0.02969161172707876,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.02969161172707876,0.0
132,True,12,3.0,0.0,0.25,0.0,0.0,2.0,12.0,0.0,False,True,12,1.0,1.2118801176548004,0.08333333333333333,0.1009900098045667,0.0,2.0,12.0,0.0,False,0.16666666666666669,-0.1009900098045667,0.0
133,True,12,1.0,0.5428608357906342,0.08333333333333333,0.04523840298255285,0.0,0.0,12.0,0.0,True,True,12,0.0,1.0530751645565033,0.0,0.08775626371304195,0.0,0.0,12.0,0.0,False,0.08333333333333333,-0.0425178607304891,0.0
134,True,12,2.0,1.2795429825782776,0.16666666666666666,0.10662858188152313,0.0,0.0,12.0,0.0,False,True,12,1.0,2.3892642557621,0.08333333333333333,0.19910535464684168,0.0,0.0,12.0,0.0,False,0.08333333333333333,-0.09247677276531854,0.0
135,True,12,1.0,1.3395633697509766,0.08333333333333333,0.11163028081258138,0.0,1.0,12.0,0.0,False,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.11163028081258138,0.0
136,True,11,2.0,0.8844873905181885,0.18181818181818182,0.08040794459256259,0.0,1.0,11.0,0.0,False,True,11,1.0,1.4297799468040466,0.09090909090909091,0.12997999516400424,0.0,1.0,11.0,0.0,False,0.09090909090909091,-0.04957205057144165,0.0
137,True,14,1.0,1.1043859720230103,0.07142857142857142,0.07888471228735787,0.0,0.0,14.0,0.0,False,True,14,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,14.0,0.0,True,0.0,0.07888471228735787,0.0
138,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
139,True,12,1.0,1.1846068799495697,0.08333333333333333,0.09871723999579747,0.0,1.0,12.0,0.0,False,True,12,1.0,1.5441055595874786,0.08333333333333333,0.12867546329895654,0.0,1.0,12.0,0.0,False,0.0,-0.029958223303159073,0.0
140,True,13,0.0,0.5472089052200318,0.0,0.042092992709233217,0.0,0.0,13.0,0.0,True,True,13,0.0,0.5472089052200318,0.0,0.042092992709233217,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
141,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.6640855073928833,0.07692307692307693,0.051083500568683333,0.0,0.0,13.0,0.0,False,-0.07692307692307693,-0.051083500568683333,0.0
142,True,12,1.0,0.9531959593296051,0.08333333333333333,0.07943299661080043,0.9531959593296051,0.0,12.0,0.0,False,True,12,1.0,0.9531959593296051,0.08333333333333333,0.07943299661080043,0.9531959593296051,0.0,12.0,0.0,False,0.0,0.0,0.0
143,True,13,1.0,0.7299978733062744,0.07692307692307693,0.05615368256202111,0.0,1.0,13.0,0.0,False,True,13,1.0,0.7299978733062744,0.07692307692307693,0.05615368256202111,0.0,1.0,13.0,0.0,False,0.0,0.0,0.0
144,True,11,0.0,0.8115150630474091,0.0,0.07377409664067355,0.0,0.0,11.0,0.0,False,True,11,0.0,0.8115150630474091,0.0,0.07377409664067355,0.0,0.0,11.0,0.0,False,0.0,0.0,0.0
145,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,0.0,0.0,0.0
146,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,2.6808470487594604,0.0,0.22340392072995505,0.0,0.0,12.0,0.0,False,0.08333333333333333,-0.22340392072995505,0.0
147,True,14,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,14.0,0.0,True,True,14,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,True,0.07142857142857142,0.0,0.0
148,True,11,1.0,1.2987553775310516,0.09090909090909091,0.11806867068464105,0.8573237657546997,1.0,11.0,0.0,False,True,11,1.0,1.0059036016464233,0.09090909090909091,0.09144578196785667,0.8573237657546997,1.0,11.0,0.0,False,0.0,0.02662288871678438,0.0
149,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
150,True,14,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,14.0,0.0,False,True,14,1.0,0.7538253664970398,0.07142857142857142,0.05384466903550284,0.0,0.0,14.0,0.0,False,0.07142857142857142,-0.05384466903550284,0.0
151,True,14,1.0,0.6830736100673676,0.07142857142857142,0.04879097214766911,0.0,0.0,14.0,0.0,True,True,14,0.0,1.383655995130539,0.0,0.09883257108075279,0.0,0.0,14.0,0.0,False,0.07142857142857142,-0.05004159893308368,0.0
152,True,13,0.0,1.4447713196277618,0.0,0.11113625535598168,0.0,0.0,13.0,0.0,False,True,13,2.0,0.0,0.15384615384615385,0.0,0.0,0.0,13.0,0.0,False,-0.15384615384615385,0.11113625535598168,0.0
153,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,0.0,0.0,0.0
154,True,12,0.0,0.062045365571975764,0.0,0.005170447130997981,0.0,0.0,12.0,0.0,True,True,12,0.0,0.062045365571975764,0.0,0.005170447130997981,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
155,True,12,0.0,0.03564035892486578,0.0,0.0029700299104054814,0.0,0.0,12.0,0.0,True,True,12,1.0,0.03564035892486578,0.08333333333333333,0.0029700299104054814,0.0,0.0,12.0,0.0,True,-0.08333333333333333,0.0,0.0
156,True,13,1.0,0.825861006975174,0.07692307692307693,0.06352776976732108,0.0,1.0,13.0,0.0,False,True,13,3.0,0.0,0.23076923076923078,0.0,0.0,1.0,13.0,0.0,False,-0.15384615384615385,0.06352776976732108,0.0
157,True,12,2.0,1.7153493762016296,0.16666666666666666,0.1429457813501358,0.0,0.0,12.0,0.0,False,True,12,2.0,1.7153493762016296,0.16666666666666666,0.1429457813501358,0.0,0.0,12.0,0.0,False,0.0,0.0,0.0
158,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,1.0,1.5445734858512878,0.09090909090909091,0.14041577144102615,0.0,0.0,11.0,0.0,False,-0.09090909090909091,-0.14041577144102615,0.0
159,True,12,0.0,0.3924273550510407,0.0,0.03270227958758672,0.0,0.0,12.0,0.0,True,True,12,0.0,0.3924273550510407,0.0,0.03270227958758672,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
160,True,13,2.0,0.0,0.15384615384615385,0.0,0.0,1.0,13.0,0.0,False,True,13,2.0,0.29589211940765386,0.15384615384615385,0.02276093226212722,0.0,1.0,13.0,0.0,False,0.0,-0.02276093226212722,0.0
161,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
162,True,11,0.0,0.6714484691619873,0.0,0.061040769923817025,0.0,0.0,11.0,0.0,False,True,11,1.0,0.6714484691619873,0.09090909090909091,0.061040769923817025,0.0,0.0,11.0,0.0,False,-0.09090909090909091,0.0,0.0
163,True,13,2.0,0.9110701680183411,0.15384615384615385,0.07008232061679547,0.0,1.0,13.0,0.0,False,True,13,2.0,2.0640701949596405,0.15384615384615385,0.1587746303815108,0.0,1.0,13.0,0.0,False,0.0,-0.08869230976471533,0.0
164,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
165,True,12,1.0,0.04136940836906439,0.08333333333333333,0.0034474506974220324,0.0,0.0,12.0,0.0,True,True,12,0.0,0.3221473693847657,0.0,0.02684561411539714,0.0,0.0,12.0,0.0,True,0.08333333333333333,-0.02339816341797511,0.0
166,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,0.0,0.0,0.0
167,True,13,0.0,0.7260895371437073,0.0,0.055853041318746716,0.0,0.0,13.0,0.0,False,True,13,0.0,0.7260895371437073,0.0,0.055853041318746716,0.0,0.0,13.0,0.0,False,0.0,0.0,0.0
168,True,12,0.0,0.3938478827476502,0.0,0.03282065689563752,0.0,0.0,12.0,0.0,True,True,12,0.0,0.3938478827476502,0.0,0.03282065689563752,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
169,True,11,3.0,0.0,0.2727272727272727,0.0,0.0,0.0,11.0,0.0,False,True,11,2.0,1.2625916004180908,0.18181818181818182,0.1147810545834628,0.0,0.0,11.0,0.0,False,0.09090909090909088,-0.1147810545834628,0.0
170,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,0.0,0.0,0.0
171,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
172,True,12,1.0,0.7189897894859314,0.08333333333333333,0.059915815790494285,0.13042277097702032,1.0,12.0,0.0,False,True,12,3.0,0.13042277097702032,0.25,0.010868564248085027,0.13042277097702032,1.0,12.0,0.0,False,-0.16666666666666669,0.049047251542409256,0.0
173,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,-0.07692307692307693,0.0,0.0
174,True,10,1.0,0.05495554208755499,0.1,0.005495554208755499,0.0,1.0,10.0,0.0,True,True,10,1.0,0.05495554208755499,0.1,0.005495554208755499,0.0,1.0,10.0,0.0,True,0.0,0.0,0.0
175,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,1.0,13.0,0.0,True,True,13,1.0,0.5452150702476501,0.07692307692307693,0.04193962078828078,0.0,1.0,13.0,0.0,True,0.0,-0.04193962078828078,0.0
176,True,12,1.0,0.3514877557754517,0.08333333333333333,0.029290646314620975,0.0,1.0,12.0,0.0,True,True,12,2.0,0.07130867242813116,0.16666666666666666,0.00594238936901093,0.0,1.0,12.0,0.0,False,-0.08333333333333333,0.023348256945610046,0.0
177,True,10,0.0,1.4327511489391327,0.0,0.14327511489391326,0.27110618352890026,0.0,10.0,0.0,False,True,10,0.0,1.4327511489391327,0.0,0.14327511489391326,0.27110618352890026,0.0,10.0,0.0,False,0.0,0.0,0.0
178,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
179,True,11,0.0,2.9173546135425568,0.0,0.26521405577659607,0.0,0.0,11.0,0.0,False,True,11,0.0,1.5481085777282715,0.0,0.14073714342984286,0.0,0.0,11.0,0.0,False,0.0,0.1244769123467532,0.0
180,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
181,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
182,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,1.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,1.0,13.0,0.0,True,0.0,0.0,0.0
183,True,13,1.0,0.9400151371955872,0.07692307692307693,0.07230885670735286,0.0,1.0,13.0,0.0,False,True,13,2.0,0.0,0.15384615384615385,0.0,0.0,1.0,13.0,0.0,False,-0.07692307692307693,0.07230885670735286,0.0
184,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.8073016107082367,0.07692307692307693,0.06210012390063359,0.0,0.0,13.0,0.0,False,0.0,-0.06210012390063359,0.0
185,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
186,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
187,True,12,1.0,0.9780031144618988,0.08333333333333333,0.08150025953849156,0.0,0.0,12.0,0.0,False,True,12,1.0,0.9780031144618988,0.08333333333333333,0.08150025953849156,0.0,0.0,12.0,0.0,False,0.0,0.0,0.0
188,True,14,1.0,0.6876045167446136,0.07142857142857142,0.049114608338900974,0.0,1.0,14.0,0.0,True,True,14,1.0,0.0,0.07142857142857142,0.0,0.0,1.0,14.0,0.0,True,0.0,0.049114608338900974,0.0
189,True,13,0.0,0.40149843692779547,0.0,0.03088449514829196,0.0,0.0,13.0,0.0,True,True,13,0.0,1.0981057882308962,0.0,0.08446967601776124,0.0,0.0,13.0,0.0,False,0.0,-0.053585180869469284,0.0
190,True,14,1.0,1.441094845533371,0.07142857142857142,0.1029353461095265,0.0,0.0,14.0,0.0,False,True,14,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,True,0.07142857142857142,0.1029353461095265,0.0
191,True,10,2.0,0.0,0.2,0.0,0.0,1.0,10.0,0.0,False,True,10,3.0,0.13210555911064154,0.3,0.013210555911064154,0.0,1.0,10.0,0.0,False,-0.09999999999999998,-0.013210555911064154,0.0
192,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
193,True,12,0.0,1.6258796751499176,0.0,0.1354899729291598,0.0,0.0,12.0,0.0,False,True,12,0.0,1.2682342231273651,0.0,0.10568618526061375,0.0,0.0,12.0,0.0,False,0.0,0.029803787668546036,0.0
194,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
195,True,12,1.0,0.4717013835906983,0.08333333333333333,0.03930844863255819,0.0,1.0,12.0,0.0,True,True,12,1.0,0.4717013835906983,0.08333333333333333,0.03930844863255819,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
196,True,13,2.0,0.0,0.15384615384615385,0.0,0.0,1.0,13.0,0.0,False,True,13,2.0,0.20152410864830023,0.15384615384615385,0.01550185451140771,0.0,1.0,13.0,0.0,False,0.0,-0.01550185451140771,0.0
197,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
198,True,12,2.0,1.8248081505298615,0.16666666666666666,0.15206734587748846,0.0,1.0,12.0,0.0,False,True,12,2.0,1.8248081505298615,0.16666666666666666,0.15206734587748846,0.0,1.0,12.0,0.0,False,0.0,0.0,0.0
199,True,13,0.0,0.6423697471618652,0.0,0.049413057473989636,0.0,0.0,13.0,0.0,True,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,0.0,0.049413057473989636,0.0
